ID;Edad;Ingresos_Anuales;Historial_Crediticio;Monto_del_Prestamo;Plazo_del_Prestamo;Tasa_de_Interes;Deuda_Existente;Numero_de_Dependientes;Estado_Laboral;Proposito_del_Prestamo;Estado_Civil;Nivel_de_Educacion;Score_de_Riesgo_Interno;Resultado_del_Riesgo;Periodo
4390;20;$64,938.00;Malo;$6,717.00;20;7.5%;$12,446.00;2;Desempleado;Auto;Casado;Doctorado;548;1;2022-11
4391;63;$23,237.00;Regular;$49,832.00;31;6.7%;$10,158.00;2;Autónomo;Vivienda;Soltero;Preparatoria;658;1;2022-02
4392;41;$99,719.00;Malo;$49,977.00;20;10.0%;$14,121.00;4;Desempleado;Educación;Soltero;Universidad;529;1;2022-05
4393;56;$55,513.00;Malo;$46,696.00;6;12.6%;$44,465.00;3;Desempleado;Auto;Casado;Maestría;700;1;2022-04
4394;47;$58,332.00;Bueno;$3,253.00;35;12.1%;$32,945.00;2;Desempleado;Otros;Soltero;Maestría;774;1;2022-02
4395;42;$26,026.00;Bueno;$41,125.00;24;6.0%;$44,999.00;2;Desempleado;Auto;Casado;Universidad;676;1;2022-06
4396;20;$70,849.00;Bueno;$32,481.00;24;11.0%;$39,437.00;5;Desempleado;Otros;Divorciado;Universidad;850;1;2022-08
4397;47;$54,605.00;Malo;$26,680.00;31;14.7%;$39,504.00;2;Autónomo;Auto;Divorciado;Preparatoria;848;1;2022-03
4398;33;$82,440.00;Bueno;$7,471.00;21;14.0%;$42,459.00;2;Desempleado;Educación;Divorciado;Universidad;742;1;2022-05
4399;63;$61,708.00;Bueno;$26,562.00;24;7.3%;$36,612.00;4;Autónomo;Otros;Divorciado;Maestría;589;1;2022-08
4400;58;$93,417.00;Malo;$31,143.00;23;14.7%;$22,613.00;1;Desempleado;Emergencia;Casado;Maestría;500;1;2022-09
4401;43;$62,180.00;Regular;$47,295.00;12;12.4%;$15,069.00;5;Desempleado;Auto;Divorciado;Preparatoria;572;1;2022-04
4402;36;$37,843.00;Regular;$20,183.00;32;11.5%;$4,851.00;2;Desempleado;Emergencia;Casado;Universidad;832;1;2022-09
4403;56;$27,647.00;Bueno;$10,554.00;16;12.1%;$9,220.00;1;Autónomo;Otros;Soltero;Universidad;535;1;2022-02
4404;54;$86,376.00;Malo;$4,656.00;7;11.9%;$9,357.00;0;Desempleado;Otros;Divorciado;Universidad;721;1;2022-11
4405;45;$21,367.00;Regular;$8,284.00;7;6.5%;$20,036.00;4;Desempleado;Otros;Casado;Universidad;817;1;2022-04
4406;18;$72,778.00;Bueno;$5,970.00;15;9.5%;$11,032.00;1;Empleado;Vivienda;Casado;Maestría;803;1;2022-12
4407;52;$42,111.00;Regular;$40,329.00;27;13.1%;$45,831.00;1;Autónomo;Otros;Casado;Doctorado;602;1;2022-05
4408;20;$92,388.00;Bueno;$25,068.00;15;11.2%;$1,354.00;3;Autónomo;Otros;Divorciado;Universidad;517;1;2022-11
4409;24;$50,136.00;Malo;$23,437.00;36;8.3%;$42,925.00;0;Autónomo;Emergencia;Divorciado;Preparatoria;545;1;2023-01
4410;35;$22,758.00;Bueno;$37,800.00;33;6.3%;$16,532.00;1;Empleado;Auto;Casado;Maestría;705;1;2022-09
4411;30;$28,588.00;Regular;$36,912.00;18;12.4%;$30,592.00;0;Desempleado;Emergencia;Soltero;Preparatoria;568;1;2022-02
4412;58;$29,013.00;Bueno;$1,521.00;13;11.0%;$11,590.00;1;Empleado;Educación;Soltero;Doctorado;774;1;2022-12
4413;46;$57,866.00;Malo;$3,329.00;22;6.2%;$40,680.00;1;Empleado;Auto;Divorciado;Preparatoria;728;1;2022-12
4414;40;$45,680.00;Malo;$13,376.00;22;6.2%;$45,215.00;5;Autónomo;Emergencia;Divorciado;Doctorado;717;1;2022-01
4415;63;$78,551.00;Malo;$19,656.00;36;9.3%;$39,683.00;1;Autónomo;Vivienda;Casado;Universidad;845;1;2022-08
4416;50;$74,407.00;Malo;$4,762.00;20;7.0%;$34,978.00;1;Autónomo;Emergencia;Casado;Preparatoria;793;1;2022-02
4417;62;$94,260.00;Regular;$45,406.00;18;12.7%;$1,043.00;0;Empleado;Auto;Casado;Preparatoria;650;1;2022-10
4418;29;$77,560.00;Malo;$14,704.00;12;8.6%;$28,359.00;4;Empleado;Vivienda;Casado;Doctorado;597;1;2022-06
4419;56;$90,899.00;Bueno;$10,991.00;20;12.1%;$48,938.00;2;Desempleado;Auto;Divorciado;Maestría;578;1;2022-01
4420;37;$39,417.00;Malo;$22,773.00;25;11.3%;$24,336.00;2;Desempleado;Educación;Divorciado;Universidad;555;1;2022-10
4421;28;$29,903.00;Regular;$24,721.00;32;13.8%;$42,763.00;5;Desempleado;Emergencia;Divorciado;Doctorado;515;1;2022-09
4422;59;$41,919.00;Malo;$5,861.00;35;11.5%;$8,681.00;1;Empleado;Vivienda;Soltero;Preparatoria;584;1;2022-06
4423;40;$70,956.00;Malo;$45,260.00;12;12.2%;$36,741.00;0;Autónomo;Otros;Soltero;Doctorado;531;1;2022-04
4424;33;$74,639.00;Bueno;$16,763.00;33;8.0%;$23,782.00;4;Empleado;Vivienda;Soltero;Preparatoria;633;1;2022-10
4425;57;$47,053.00;Malo;$21,002.00;14;8.9%;$46,882.00;3;Desempleado;Otros;Casado;Preparatoria;797;1;2022-10
4426;29;$90,121.00;Bueno;$17,568.00;11;11.4%;$43,339.00;0;Autónomo;Emergencia;Casado;Doctorado;695;1;2022-12
4427;21;$54,182.00;Regular;$11,124.00;31;7.2%;$9,034.00;0;Empleado;Vivienda;Soltero;Universidad;848;1;2022-04
4428;32;$50,749.00;Malo;$13,051.00;35;8.7%;$38,774.00;0;Desempleado;Otros;Casado;Preparatoria;787;1;2022-08
4429;50;$52,100.00;Malo;$16,374.00;30;9.8%;$24,686.00;1;Autónomo;Vivienda;Divorciado;Maestría;824;1;2022-09
4430;44;$25,575.00;Bueno;$47,475.00;25;9.6%;$3,041.00;1;Desempleado;Otros;Soltero;Universidad;652;1;2022-09
4431;60;$33,245.00;Malo;$18,014.00;28;5.9%;$20,466.00;5;Empleado;Emergencia;Soltero;Doctorado;690;1;2022-05
4432;25;$37,831.00;Malo;$37,967.00;34;5.2%;$45,738.00;0;Autónomo;Vivienda;Casado;Doctorado;631;1;2022-07
4433;18;$24,407.00;Malo;$27,861.00;25;7.3%;$15,980.00;1;Empleado;Vivienda;Divorciado;Universidad;596;1;2022-01
4434;18;$80,039.00;Malo;$8,014.00;28;7.8%;$11,378.00;0;Desempleado;Emergencia;Soltero;Maestría;550;1;2022-05
4435;50;$58,659.00;Malo;$24,023.00;8;10.8%;$15,732.00;2;Autónomo;Auto;Casado;Maestría;631;1;2022-11
4436;48;$60,041.00;Malo;$32,813.00;11;13.9%;$38,305.00;0;Autónomo;Otros;Divorciado;Preparatoria;608;1;2022-10
4437;58;$61,523.00;Regular;$34,082.00;35;12.2%;$41,487.00;5;Desempleado;Educación;Divorciado;Universidad;825;1;2022-03
4438;62;$75,504.00;Regular;$2,138.00;10;6.3%;$47,317.00;5;Autónomo;Educación;Soltero;Preparatoria;567;1;2022-07
4439;34;$40,171.00;Regular;$16,030.00;20;14.7%;$799.00;1;Desempleado;Vivienda;Divorciado;Universidad;539;1;2022-02
4440;46;$61,947.00;Bueno;$10,231.00;26;10.6%;$17,049.00;2;Desempleado;Vivienda;Divorciado;Doctorado;529;1;2022-12
4441;61;$94,979.00;Bueno;$17,085.00;23;6.8%;$44,545.00;0;Autónomo;Otros;Divorciado;Maestría;519;1;2022-06
4442;47;$83,111.00;Bueno;$35,210.00;34;11.6%;$23,034.00;1;Desempleado;Vivienda;Casado;Maestría;518;1;2022-04
4443;53;$26,337.00;Regular;$33,719.00;33;9.9%;$32,790.00;1;Desempleado;Otros;Soltero;Doctorado;544;1;2022-07
4444;62;$58,436.00;Bueno;$23,225.00;35;10.7%;$13,026.00;4;Desempleado;Auto;Soltero;Maestría;700;1;2022-01
4445;44;$44,990.00;Regular;$14,736.00;32;10.9%;$5,038.00;5;Desempleado;Otros;Divorciado;Universidad;564;1;2022-03
4446;50;$49,207.00;Bueno;$3,960.00;20;14.7%;$14,757.00;3;Desempleado;Otros;Divorciado;Universidad;756;1;2022-10
4447;29;$34,294.00;Malo;$23,102.00;14;13.5%;$40,545.00;0;Empleado;Auto;Casado;Doctorado;623;1;2022-05
4448;50;$28,739.00;Bueno;$26,655.00;15;13.1%;$26,307.00;5;Empleado;Auto;Soltero;Doctorado;745;1;2022-06
4449;19;$67,546.00;Bueno;$10,456.00;14;12.3%;$18,339.00;2;Desempleado;Auto;Casado;Universidad;652;1;2022-09
4450;48;$70,734.00;Bueno;$41,977.00;7;9.5%;$38,435.00;0;Autónomo;Vivienda;Soltero;Doctorado;686;1;2022-03
4451;22;$92,269.00;Regular;$41,613.00;32;8.8%;$32,163.00;3;Empleado;Vivienda;Casado;Maestría;628;1;2022-05
4452;26;$57,943.00;Regular;$43,519.00;17;9.3%;$16,344.00;2;Autónomo;Educación;Divorciado;Doctorado;642;1;2022-03
4453;41;$76,421.00;Malo;$43,472.00;10;9.6%;$39,672.00;4;Desempleado;Auto;Casado;Maestría;618;1;2022-04
4454;59;$22,488.00;Bueno;$21,843.00;9;12.3%;$28,289.00;3;Autónomo;Vivienda;Casado;Universidad;653;1;2022-10
4455;34;$32,919.00;Bueno;$1,986.00;26;9.3%;$24,723.00;0;Autónomo;Auto;Soltero;Universidad;843;1;2022-03
4456;47;$46,366.00;Regular;$26,528.00;35;13.5%;$37,438.00;1;Desempleado;Auto;Casado;Preparatoria;723;1;2022-09
4457;53;$57,075.00;Malo;$7,531.00;21;11.6%;$27,946.00;4;Desempleado;Vivienda;Soltero;Doctorado;791;1;2022-09
4458;54;$70,336.00;Regular;$1,766.00;19;10.2%;$26,646.00;0;Autónomo;Vivienda;Casado;Preparatoria;782;1;2022-07
4459;39;$83,514.00;Bueno;$14,030.00;28;5.6%;$34,226.00;2;Autónomo;Vivienda;Soltero;Universidad;627;1;2022-09
4460;20;$55,241.00;Bueno;$32,367.00;33;13.5%;$47,055.00;2;Autónomo;Emergencia;Casado;Doctorado;591;1;2022-02
4461;24;$30,586.00;Malo;$44,704.00;28;10.5%;$2,799.00;0;Autónomo;Auto;Soltero;Maestría;699;1;2022-06
4462;65;$62,918.00;Regular;$33,184.00;13;14.1%;$17,967.00;3;Desempleado;Emergencia;Divorciado;Doctorado;795;1;2022-10
4463;48;$31,665.00;Bueno;$12,684.00;27;13.6%;$29,784.00;2;Empleado;Educación;Casado;Universidad;820;1;2022-02
4464;47;$39,240.00;Malo;$18,698.00;24;9.7%;$12,754.00;5;Autónomo;Emergencia;Casado;Maestría;754;1;2022-07
4465;27;$73,196.00;Regular;$33,656.00;14;8.4%;$518.00;3;Desempleado;Educación;Casado;Preparatoria;795;1;2022-06
4466;41;$45,290.00;Malo;$41,342.00;30;11.9%;$6,755.00;3;Desempleado;Vivienda;Casado;Universidad;745;1;2023-01
4467;39;$23,659.00;Malo;$42,013.00;24;14.1%;$19,564.00;1;Empleado;Emergencia;Divorciado;Preparatoria;641;1;2022-12
4468;25;$44,232.00;Regular;$36,644.00;19;10.3%;$8,496.00;1;Empleado;Otros;Divorciado;Doctorado;675;1;2022-08
4469;59;$89,547.00;Malo;$15,758.00;8;13.6%;$37,629.00;0;Empleado;Auto;Soltero;Maestría;632;1;2022-07
4470;60;$61,324.00;Regular;$15,483.00;27;14.5%;$6,370.00;4;Autónomo;Educación;Casado;Preparatoria;695;1;2022-06
4471;41;$98,883.00;Malo;$46,155.00;16;13.4%;$18,889.00;3;Autónomo;Educación;Soltero;Preparatoria;584;1;2022-01
4472;41;$25,431.00;Bueno;$27,970.00;28;7.3%;$33,009.00;3;Empleado;Vivienda;Soltero;Universidad;835;1;2022-12
4473;32;$59,818.00;Bueno;$29,780.00;9;12.5%;$557.00;0;Autónomo;Auto;Divorciado;Maestría;734;1;2022-07
4474;24;$57,556.00;Bueno;$11,586.00;17;14.4%;$5,768.00;3;Empleado;Auto;Casado;Universidad;801;1;2022-05
4475;39;$61,904.00;Bueno;$38,243.00;29;8.7%;$5,914.00;1;Desempleado;Otros;Divorciado;Preparatoria;628;1;2022-06
4476;37;$87,735.00;Regular;$26,140.00;24;5.6%;$6,006.00;2;Empleado;Otros;Soltero;Preparatoria;637;1;2022-12
4477;64;$33,443.00;Regular;$1,491.00;35;5.5%;$44,375.00;2;Empleado;Emergencia;Casado;Preparatoria;575;1;2022-02
4478;41;$61,449.00;Malo;$38,782.00;25;11.4%;$5,462.00;3;Desempleado;Vivienda;Casado;Doctorado;763;1;2022-06
4479;33;$30,599.00;Malo;$33,972.00;10;9.7%;$1,958.00;1;Autónomo;Otros;Divorciado;Preparatoria;665;1;2022-06
4480;25;$51,577.00;Bueno;$34,188.00;36;9.0%;$10,580.00;0;Autónomo;Educación;Casado;Maestría;726;1;2022-10
4481;25;$41,747.00;Regular;$24,914.00;15;12.9%;$43,632.00;1;Empleado;Auto;Soltero;Preparatoria;821;1;2022-03
4482;62;$52,832.00;Bueno;$46,581.00;13;14.8%;$25,214.00;3;Desempleado;Auto;Divorciado;Universidad;833;1;2022-12
4483;41;$46,150.00;Regular;$11,845.00;8;6.9%;$18,507.00;2;Autónomo;Auto;Soltero;Universidad;630;1;2022-05
4484;29;$30,474.00;Bueno;$6,692.00;23;15.0%;$27,663.00;3;Desempleado;Educación;Casado;Doctorado;835;1;2022-02
4485;40;$43,983.00;Regular;$35,130.00;14;5.3%;$24,422.00;4;Desempleado;Educación;Casado;Maestría;521;1;2022-09
4486;19;$77,797.00;Regular;$36,693.00;9;8.2%;$4,328.00;0;Empleado;Educación;Soltero;Preparatoria;849;1;2022-11
4487;48;$72,664.00;Malo;$7,396.00;27;12.1%;$47,532.00;0;Autónomo;Auto;Soltero;Doctorado;698;1;2022-02
4488;28;$37,243.00;Regular;$48,226.00;20;13.2%;$8,745.00;0;Autónomo;Vivienda;Casado;Doctorado;522;1;2022-03
4489;29;$66,294.00;Malo;$32,662.00;31;8.7%;$5,404.00;5;Empleado;Vivienda;Casado;Universidad;524;1;2022-04
4490;22;$47,315.00;Malo;$9,677.00;17;6.7%;$9,637.00;4;Empleado;Educación;Soltero;Doctorado;709;1;2022-09
4491;50;$31,640.00;Regular;$49,346.00;7;7.4%;$8,690.00;0;Autónomo;Emergencia;Casado;Preparatoria;755;1;2022-10
4492;44;$90,969.00;Malo;$39,749.00;19;5.1%;$39,268.00;4;Empleado;Otros;Divorciado;Maestría;621;1;2022-01
4493;25;$95,776.00;Bueno;$40,141.00;21;11.1%;$5,719.00;4;Autónomo;Educación;Divorciado;Universidad;813;1;2022-09
4494;35;$91,247.00;Regular;$32,180.00;9;13.4%;$23,082.00;1;Desempleado;Otros;Divorciado;Universidad;647;1;2022-01
4495;35;$81,748.00;Bueno;$2,434.00;24;11.8%;$10,286.00;2;Desempleado;Emergencia;Casado;Doctorado;742;1;2022-07
4496;18;$94,805.00;Regular;$13,420.00;29;6.9%;$30,821.00;3;Autónomo;Educación;Divorciado;Universidad;732;1;2022-03
4497;56;$59,504.00;Regular;$48,538.00;33;12.4%;$31,909.00;1;Empleado;Vivienda;Divorciado;Doctorado;558;1;2022-08
4498;46;$37,426.00;Malo;$48,418.00;8;13.9%;$19,529.00;5;Desempleado;Auto;Soltero;Doctorado;784;1;2022-11
4499;23;$58,096.00;Malo;$23,160.00;27;5.9%;$24,226.00;1;Autónomo;Otros;Casado;Universidad;651;1;2022-10
4500;51;$62,427.00;Malo;$4,746.00;22;13.5%;$32,054.00;5;Empleado;Auto;Soltero;Preparatoria;540;1;2022-02
4501;30;$37,500.00;Malo;$20,604.00;29;13.5%;$11,175.00;3;Desempleado;Educación;Casado;Maestría;653;1;2022-07
4502;65;$21,140.00;Regular;$37,839.00;19;13.2%;$14,409.00;2;Desempleado;Educación;Casado;Doctorado;795;1;2022-05
4503;42;$53,128.00;Malo;$40,565.00;27;12.4%;$7,388.00;0;Empleado;Vivienda;Soltero;Maestría;749;1;2022-07
4504;42;$47,174.00;Regular;$10,892.00;7;9.7%;$47,176.00;4;Autónomo;Auto;Soltero;Preparatoria;800;1;2022-05
4505;24;$77,919.00;Regular;$37,455.00;12;7.6%;$31,905.00;3;Empleado;Educación;Casado;Universidad;751;1;2022-06
4506;35;$44,395.00;Malo;$34,285.00;27;12.7%;$29,768.00;4;Empleado;Educación;Casado;Maestría;648;1;2022-09
4507;58;$23,206.00;Malo;$20,724.00;22;9.4%;$12,224.00;5;Autónomo;Vivienda;Soltero;Universidad;680;1;2022-12
4508;51;$87,438.00;Malo;$8,676.00;20;11.3%;$45,467.00;2;Autónomo;Auto;Casado;Maestría;615;1;2022-04
4509;49;$90,562.00;Malo;$1,472.00;8;11.6%;$553.00;3;Desempleado;Vivienda;Casado;Preparatoria;600;1;2022-03
4510;35;$65,819.00;Bueno;$6,858.00;28;5.8%;$3,344.00;1;Autónomo;Otros;Casado;Doctorado;639;1;2022-07
4511;20;$31,947.00;Bueno;$27,387.00;32;8.0%;$19,659.00;4;Desempleado;Auto;Casado;Preparatoria;693;1;2022-02
4512;45;$93,124.00;Bueno;$19,273.00;25;9.0%;$22,302.00;0;Autónomo;Auto;Divorciado;Maestría;513;1;2022-06
4513;64;$78,787.00;Malo;$16,081.00;6;8.9%;$2,337.00;1;Empleado;Educación;Divorciado;Maestría;743;1;2022-05
4514;53;$23,115.00;Regular;$44,675.00;29;11.9%;$4,678.00;4;Desempleado;Auto;Casado;Preparatoria;807;1;2022-05
4515;51;$56,134.00;Malo;$23,146.00;31;6.3%;$3,052.00;5;Desempleado;Auto;Divorciado;Maestría;748;1;2022-02
4516;22;$20,772.00;Regular;$40,478.00;30;9.2%;$27,879.00;1;Desempleado;Vivienda;Casado;Maestría;815;1;2022-01
4517;62;$52,299.00;Bueno;$17,333.00;25;14.7%;$24,043.00;3;Desempleado;Emergencia;Soltero;Preparatoria;842;1;2022-06
4518;65;$36,618.00;Malo;$12,742.00;8;12.0%;$13,255.00;1;Empleado;Vivienda;Casado;Maestría;551;1;2022-12
4519;59;$86,940.00;Malo;$47,175.00;13;6.8%;$37,175.00;0;Desempleado;Vivienda;Divorciado;Preparatoria;840;1;2022-06
4520;64;$25,954.00;Malo;$45,555.00;31;5.8%;$48,957.00;5;Desempleado;Auto;Casado;Maestría;521;1;2022-12
4521;19;$88,644.00;Regular;$33,807.00;15;6.9%;$36,549.00;3;Desempleado;Auto;Divorciado;Maestría;551;1;2022-06
4522;46;$86,127.00;Bueno;$25,648.00;26;10.2%;$26,707.00;4;Autónomo;Educación;Casado;Doctorado;615;1;2022-08
4523;18;$61,483.00;Regular;$8,454.00;18;8.4%;$48,887.00;4;Autónomo;Emergencia;Soltero;Preparatoria;533;1;2022-09
4524;35;$23,534.00;Malo;$49,304.00;20;8.9%;$11,371.00;1;Empleado;Otros;Divorciado;Preparatoria;565;1;2022-03
4525;61;$38,231.00;Bueno;$42,855.00;7;11.5%;$39,046.00;3;Empleado;Auto;Divorciado;Preparatoria;691;1;2022-06
4526;60;$35,107.00;Regular;$21,266.00;28;14.9%;$32,819.00;5;Empleado;Vivienda;Divorciado;Preparatoria;822;1;2022-11
4527;26;$36,193.00;Bueno;$8,940.00;35;10.7%;$40,244.00;3;Empleado;Emergencia;Divorciado;Doctorado;585;1;2022-05
4528;32;$38,816.00;Regular;$4,413.00;16;8.7%;$44,708.00;3;Empleado;Vivienda;Casado;Maestría;834;1;2022-06
4529;32;$96,066.00;Bueno;$25,263.00;13;5.3%;$16,612.00;3;Autónomo;Emergencia;Divorciado;Universidad;731;1;2022-11
4530;32;$88,120.00;Regular;$38,954.00;33;12.1%;$47,879.00;1;Autónomo;Otros;Soltero;Universidad;592;1;2022-08
4531;37;$29,333.00;Regular;$38,072.00;22;6.4%;$30,080.00;4;Desempleado;Emergencia;Casado;Doctorado;659;1;2022-02
4532;29;$85,236.00;Regular;$42,230.00;13;10.0%;$19,589.00;4;Empleado;Emergencia;Soltero;Universidad;623;1;2022-12
4533;28;$96,658.00;Bueno;$38,097.00;32;14.4%;$33,738.00;4;Desempleado;Educación;Casado;Doctorado;774;1;2022-09
4534;61;$72,442.00;Malo;$42,879.00;10;11.3%;$40,629.00;5;Desempleado;Vivienda;Soltero;Doctorado;613;1;2022-01
4535;60;$38,830.00;Bueno;$35,676.00;11;6.4%;$49,991.00;4;Desempleado;Vivienda;Casado;Universidad;710;1;2022-08
4536;56;$26,100.00;Malo;$9,835.00;24;11.7%;$46,945.00;0;Desempleado;Educación;Casado;Doctorado;728;1;2022-09
4537;35;$26,476.00;Malo;$45,878.00;8;10.5%;$34,879.00;0;Empleado;Emergencia;Soltero;Doctorado;689;1;2022-04
4538;34;$64,474.00;Regular;$36,530.00;34;14.7%;$34,957.00;1;Empleado;Auto;Soltero;Doctorado;813;1;2022-07
4539;32;$69,699.00;Malo;$41,685.00;9;12.0%;$49,479.00;2;Empleado;Emergencia;Casado;Maestría;554;1;2022-10
4540;40;$80,794.00;Regular;$27,768.00;26;8.1%;$14,692.00;3;Empleado;Vivienda;Casado;Doctorado;692;1;2022-11
4541;62;$75,522.00;Malo;$20,847.00;36;12.4%;$29,221.00;1;Desempleado;Vivienda;Casado;Universidad;628;1;2022-08
4542;42;$47,947.00;Regular;$1,110.00;28;8.3%;$14,824.00;3;Desempleado;Otros;Casado;Universidad;500;1;2022-10
4543;25;$73,484.00;Regular;$47,257.00;29;8.2%;$49,245.00;3;Desempleado;Educación;Soltero;Doctorado;711;1;2022-06
4544;21;$47,293.00;Malo;$41,391.00;31;14.8%;$49,762.00;3;Autónomo;Emergencia;Divorciado;Maestría;781;1;2022-06
4545;59;$30,630.00;Bueno;$41,684.00;28;8.0%;$4,228.00;1;Desempleado;Emergencia;Casado;Universidad;509;1;2022-12
4546;32;$37,901.00;Bueno;$33,477.00;9;6.3%;$31,614.00;3;Autónomo;Auto;Divorciado;Doctorado;532;1;2022-03
4547;61;$42,682.00;Regular;$12,910.00;20;10.4%;$49,272.00;0;Empleado;Auto;Casado;Preparatoria;680;1;2022-04
4548;32;$59,637.00;Bueno;$22,666.00;25;5.5%;$22,910.00;2;Empleado;Auto;Divorciado;Maestría;774;1;2022-08
4549;35;$22,205.00;Bueno;$40,068.00;36;7.4%;$30,048.00;0;Autónomo;Auto;Casado;Universidad;521;1;2022-01
4550;26;$83,940.00;Regular;$43,970.00;21;7.8%;$43,858.00;3;Desempleado;Otros;Divorciado;Universidad;820;1;2022-10
4551;30;$79,857.00;Malo;$7,347.00;8;13.6%;$48,567.00;2;Desempleado;Auto;Soltero;Maestría;615;1;2022-11
4552;48;$73,813.00;Bueno;$17,138.00;17;9.1%;$9,651.00;2;Autónomo;Otros;Casado;Universidad;726;1;2022-11
4553;37;$43,917.00;Bueno;$24,070.00;16;5.5%;$44,690.00;0;Empleado;Vivienda;Divorciado;Universidad;522;1;2022-01
4554;45;$93,765.00;Malo;$17,288.00;33;14.3%;$2,463.00;3;Empleado;Vivienda;Casado;Universidad;541;1;2022-12
4555;60;$62,119.00;Malo;$22,966.00;9;10.4%;$24,126.00;2;Empleado;Vivienda;Soltero;Maestría;768;1;2022-11
4556;24;$82,862.00;Bueno;$34,635.00;34;5.6%;$17,622.00;5;Empleado;Educación;Divorciado;Maestría;700;1;2022-04
4557;38;$30,834.00;Bueno;$39,168.00;22;10.1%;$3,831.00;0;Desempleado;Otros;Divorciado;Maestría;517;1;2022-07
4558;36;$70,751.00;Malo;$39,831.00;27;12.9%;$21,768.00;1;Empleado;Otros;Divorciado;Universidad;509;1;2022-07
4559;22;$96,734.00;Malo;$35,484.00;16;10.8%;$23,101.00;2;Desempleado;Otros;Casado;Doctorado;801;1;2022-12
4560;45;$84,103.00;Bueno;$9,170.00;8;14.0%;$14,670.00;5;Autónomo;Auto;Casado;Doctorado;533;1;2022-10
4561;36;$91,256.00;Regular;$39,178.00;25;5.7%;$15,588.00;1;Desempleado;Emergencia;Divorciado;Universidad;832;1;2022-12
4562;19;$72,027.00;Regular;$1,081.00;36;9.0%;$21,978.00;1;Empleado;Emergencia;Casado;Doctorado;681;1;2022-03
4563;25;$53,143.00;Bueno;$16,738.00;29;15.0%;$31,964.00;4;Desempleado;Vivienda;Casado;Preparatoria;525;1;2022-08
4564;58;$69,084.00;Malo;$1,170.00;8;8.1%;$45,440.00;1;Autónomo;Auto;Casado;Doctorado;720;1;2022-11
4565;57;$75,097.00;Malo;$43,411.00;15;14.8%;$1,647.00;3;Desempleado;Auto;Casado;Universidad;558;1;2022-06
4566;50;$45,067.00;Malo;$44,333.00;26;6.5%;$35,001.00;5;Desempleado;Educación;Divorciado;Universidad;787;1;2022-03
4567;40;$48,516.00;Bueno;$48,343.00;33;12.6%;$32,269.00;1;Autónomo;Auto;Divorciado;Universidad;752;1;2022-10
4568;19;$61,955.00;Bueno;$8,093.00;30;13.3%;$16,765.00;2;Desempleado;Emergencia;Divorciado;Universidad;724;1;2022-10
4569;20;$79,607.00;Regular;$39,438.00;24;5.0%;$40,786.00;2;Desempleado;Educación;Divorciado;Universidad;616;1;2022-03
4570;45;$76,979.00;Bueno;$38,231.00;24;14.0%;$20,081.00;1;Empleado;Otros;Soltero;Doctorado;797;1;2022-10
4571;37;$41,698.00;Malo;$4,503.00;30;8.3%;$15,800.00;3;Autónomo;Educación;Divorciado;Doctorado;819;1;2022-10
4572;18;$81,935.00;Regular;$1,525.00;16;8.7%;$40,417.00;2;Autónomo;Educación;Divorciado;Preparatoria;828;1;2022-04
4573;47;$66,520.00;Regular;$7,821.00;13;8.4%;$36,524.00;3;Autónomo;Vivienda;Casado;Preparatoria;680;1;2022-09
4574;45;$76,489.00;Malo;$22,020.00;23;12.2%;$23,998.00;4;Desempleado;Auto;Soltero;Universidad;609;1;2022-11
4575;47;$31,128.00;Regular;$41,081.00;14;9.7%;$17,594.00;4;Autónomo;Emergencia;Soltero;Maestría;690;1;2023-01
4576;54;$66,568.00;Regular;$46,766.00;26;8.6%;$21,717.00;1;Empleado;Otros;Casado;Preparatoria;845;1;2022-05
4577;23;$59,231.00;Regular;$24,606.00;9;13.3%;$37,867.00;4;Autónomo;Auto;Soltero;Doctorado;599;1;2022-06
4578;20;$36,329.00;Bueno;$28,366.00;31;12.0%;$18,440.00;1;Autónomo;Vivienda;Casado;Doctorado;546;1;2022-08
4579;51;$42,102.00;Malo;$20,885.00;20;7.0%;$39,517.00;1;Empleado;Vivienda;Casado;Doctorado;689;1;2022-01
4580;34;$77,920.00;Malo;$35,697.00;10;7.7%;$41,826.00;5;Autónomo;Otros;Soltero;Doctorado;780;1;2022-01
4581;64;$79,948.00;Regular;$32,763.00;6;9.4%;$36,131.00;1;Desempleado;Otros;Casado;Preparatoria;597;1;2022-03
4582;22;$41,075.00;Bueno;$42,160.00;30;8.5%;$17,418.00;0;Autónomo;Emergencia;Casado;Maestría;795;1;2022-03
4583;23;$32,363.00;Bueno;$49,000.00;25;12.8%;$10,927.00;0;Empleado;Vivienda;Soltero;Universidad;722;1;2022-01
4584;51;$77,668.00;Malo;$27,329.00;9;5.5%;$11,813.00;4;Empleado;Vivienda;Casado;Preparatoria;729;1;2022-02
4585;22;$92,375.00;Regular;$27,205.00;34;10.0%;$38,863.00;0;Empleado;Vivienda;Casado;Doctorado;568;1;2022-11
4586;56;$48,635.00;Bueno;$23,703.00;17;7.3%;$24,782.00;5;Autónomo;Otros;Casado;Maestría;738;1;2022-12
4587;32;$85,456.00;Regular;$6,337.00;28;11.7%;$37,398.00;2;Desempleado;Emergencia;Divorciado;Doctorado;815;1;2022-10
4588;47;$89,861.00;Regular;$15,659.00;36;7.3%;$49,497.00;1;Empleado;Educación;Casado;Doctorado;531;1;2022-12
